Company Name,Company Address,District,Telephone Number,Latitude,Longitude
TIN CHING DISPENSARY O/B GUAN WANG INTERNATIONAL MEDICINE COMPANY LIMITED( 天晴藥房 ),"SHOP A56, G/F AND COCKLOFT, HOP YICK PLAZA, 23-27 TAI TONG ROAD,YUEN LONG,NT",YUEN LONG,26199788,53.5933514,-2.3043062
TIN SHUI DISPENSARY( 天瑞中西藥房 ),"SHOP L037, G/F, TIN YIU PLAZA, TIN SHUI WAI,NT",TIN SHUI WAI,26510178,22.4510611,114.0031009
TIN SHUI DISPENSARY( 天瑞中西藥房 ),"SHOP 106, 1/F, TIN SHUI SHOPPING CENTRE , TIN SHUI WAI,NT",TIN SHUI WAI,24461268,22.4539177,114.0034765
TIN SING ABERDEEN PHARMACY( 天星藥房 ),"FLAT B, G/F, 194-196 ABERDEEN MAIN ROAD,ABERDEEN,HK",ABERDEEN,25556857,22.2496282,114.1550706
TIN WUI DISPENSARY( 天滙中西藥房 ),"SHOP 107, 1/F, TIN SHING SHOPPING CENTRE, TIN SHUI WAI,NT",TIN SHUI WAI,31535088,22.4513708,114.005951
TONG FU DISPENSARY ( 同福蔘茸中西藥房 ),"G/F, 15 LOK SHAN ROAD,TO KWA WAN,KLN",TO KWA WAN,23656072,22.316991,114.187483
TOP GOOD DISPENSARY LIMITED( 信安大藥房有限公司 ),"SHOP 3A, G/F, 42 PARKES STREET,JORDAN,KLN",JORDAN,27705808,22.3045349,114.1709126
TRUE HEART PHARMACY O/B TREASURE HINT LIMITED( 荃心日韓藥房 ),"G/F, NO. 47 CHUNG ON STREET,TSUEN WAN,NT",TSUEN WAN,24666593,22.3704121,114.1170406
TSUEN FUNG PHARMACY LIMITED( 荃豐藥房有限公司 ),"G/F, 50 SAN TSUEN STREET,TSUEN WAN,NT",TSUEN WAN,24883386,22.3694165,114.1150602
TSUEN WAI PHARMACY O/B TARGET SPOT LIMITED( 荃威大藥房 ),"G/F, 84 CHUNG ON STREET,TSUEN WAN,NT",TSUEN WAN,24133378,22.3698807,114.1169861
TUNG AH DISPENSARY O/B MUST BRIGHT LIMITED( 東亞大藥房 ),"SHOP NO. S-215, S-216, ZONE S, H.A.N.D.S YAU OI ESTATE, 4 OI YUNG STREET,TUEN MUN,NT",TUEN MUN,24515112,22.387169,113.9717801
TUNG AH PHARMACY COMPANY LIMITED( 東亞藥房有限公司 ),"SHOP NO. 1-4, G/F, CHI LOK FA YUEN, TUEN MUN,NT",TUEN MUN,24500818,22.3877311,113.9797834
TUNG SHING GINSENG DISPENSARY LIMITED( 東昇蔘茸葯房有限公司 ),"SHOP 2, G/F, WAN TAU TONG SHOPPING CENTRE, WAN TAU TONG ESTATE, TAI PO,NT",TAI PO,26501560,22.44207,114.167149
TUNG SING PHARMACY O/B TUNG SING MEDICINE LIMITED( 東昇葯房 ),"FLAT G104, G/F, YIU ON SHOPPING CENTRE, YIU ON ESTATE, NO. 2 HANG HONG STREET,SHATIN,NT",SHATIN,26300780,22.4201826,114.2303073
TUNG WAH PHARMACY O/B DRAGON ASIA DEVELOPMENT LIMITED( 東華中西藥房 ),"SHOP 96, G/F, FLORA PLAZA, 88 PAK WO ROAD,FANLING,NT",FANLING,26758837,22.48565,114.1415435
TWGHS BOCHK COMMUNITY PHARMACY O/B TUNG WAH GROUP OF HOSPITALS( 東華三院中銀香港社區藥房 ),"PORTION OF ROOM 22, 11/F, CHINA UNITED CENTRE, 28 MARBLE ROAD,NORTH POINT,HK",NORTH POINT,37035685,22.291702,114.2005546
UNICORN PHARMACY( 友康寧藥房 ),"G/F, 169 KING'S ROAD,NORTH POINT,HK",NORTH POINT,25121995,22.2887611,114.1936758
UNION HOSPITAL POLYCLINIC PHARMACEUTICAL SUPPLIES O/B UNION MEDICAL CENTRE LIMITED( 仁安醫院分科診所藥物供應中心 ),"SHOP 112, 1/F, H ZENTRE, 15 MIDDLE ROAD,TSIM SHA TSUI,KLN",TSIM SHA TSUI,27359927,22.2953974,114.1733859
UNION NUCLEAR ENTERPRISE LIMITED( 仁安核子企業有限公司 ),"G/F & 1/F, CYCLOTRON UNIT, UNION HOSPITAL, 18 FU KIN STREET,TAI WAI,NT",TAI WAI,26083941,22.3606398,114.1752751
UNISON COSMETIC O/B UNISON COSMETIC PHARMACY LIMITED( 友信日韓藥粧 ),"SHOP NO. G6, G/F, CHOI YUEN PLAZA, CHOI YUEN ESTATE, CHOI YUEN ROAD,SHEUNG SHUI,NT",SHEUNG SHUI,21572739,22.5016572,114.1247692
UNIVERSE DISPENSARY COMPANY( 環球西藥房 ),"SHOP A, G/F, 312 LAI CHI KOK ROAD,SHAM SHUI PO,KLN",SHAM SHUI PO,23615546,22.3283773,114.1611175
VANIC PHARMACY O/B LUCK HONEST HOLDINGS LIMITED( 永利西葯房 ),"SHOP 5, G/F, FAR EAST MANSION, 1-5 TAI FUNG STREET,YUEN LONG,NT",YUEN LONG,24789606,22.445978,114.029854
VAS PHARMACY LIMITED( 華氏大葯房有限公司 ),"G/F, 2 FOOK HONG STREET,YUEN LONG,NT",YUEN LONG,24880028,22.4445778,114.0288493
VETERINARY SPECIALTY PHARMACY OF ASIA LIMITED( 未有登記中文名稱 ),"FLAT 1, 2/F, LUCKY CENTRE, 165-171 WAN CHAI ROAD,WAN CHAI,HK",WAN CHAI,24080069,22.2768993,114.1770513
VICTORY DISPENSARY( 德勝西藥房 ),"G/F, 69B WATERLOO ROAD,HO MAN TIN,KLN",HO MAN TIN,27132516,22.3184603,114.1751703
WA MAN DISPENSARY LIMITED( 華民藥房有限公司 ),"G/F & OPEN YARD , NO. 117 ELECTRIC ROAD,CAUSEWAY BAY,HK",CAUSEWAY BAY,27751919,22.2855521,114.1915186
WAH HING DISPENSARY O/B HUA KUN COMPANY LIMITED( 華興中西藥房 ),"FLAT L333, 03/F, LEUNG KING PLAZA, LEUNG KING ESTATE, TUEN MUN,NT",TUEN MUN,24673800,22.40667,113.96389
WAH HING DISPENSARY O/B WAH HING DISPENSARY LIMITED( 華興大藥房 ),"UNIT 1, SHOP A&B G/F & COCKLOFT, TAI HING BUILDING, 64 TUEN MUN HEUNG SZE WUI ROAD,TUEN MUN,NT",TUEN MUN,22519688,22.396655,113.9749375
WAH SHING DISPENSARY O/B WAH SHING DISPENSARY LIMITED( 華成大藥房 ),"SHOP A, G/F, DIAMOND BUILDING, 6-18 TIN LOK LANE,WAN CHAI,HK",WAN CHAI,28071071,22.2781791,114.1795825
WAH YAN DISPENSARY LIMITED( 華仁大藥房有限公司 ),"SHOP A, G/F AND THE WHOLE OF THE BASEMENT, MAN HING COMMERCIAL BUILDING, NOS. 79-83 QUEEN'S ROAD CENTRAL,CENTRAL,HK",CENTRAL,28860983,22.2834373,114.1553951
WAI KING DISPENSARY LIMITED( 偉景西藥房有限公司 ),"SHOP E, NO. 113-117 SHEK YAM ROAD,KWAI CHUNG,NT",KWAI CHUNG,21872728,22.3702712,114.1386459
WAI WAH DISPENSARY LIMITED( 偉華西葯房有限公司 ),"FLAT A, 386-390 CASTLE PEAK ROAD,CHEUNG SHA WAN,KLN",CHEUNG SHA WAN,27435931,22.33974,114.1549665
WAI WAH DISPENSARY O/B UNITED PHARMACEUTICAL COMPANY LIMITED( 偉華西葯房 ),"G/F, NO. 296 CASTLE PEAK ROAD,SHAM SHUI PO,KLN",SHAM SHUI PO,27209299,22.338103,114.15698
WAN SHING PHARMACY LIMITED( 運城中西大藥房有限公司 ),"FLAT 2 & 11, G/F, 737-741C NATHAN ROAD,MONG KOK,KLN",MONG KOK,27495636,22.3217419,114.1685984
WANG KEE DISPENSARY LIMITED( 宏基中西藥房有限公司 ),"G/F, 127 DES VOEUX ROAD WEST,SAI YING PUN,HK",SAI YING PUN,2547 9698,22.2878941,114.144125
WANG TAI DISPENSARY O/B LEADER RELIANCE LIMITED( 宏泰藥房 ),"SHOP 4, G/F, KAM LUK BUILDING, 71 SHEK YAM ROAD,KWAI CHUNG,NT",KWAI CHUNG,24291988,22.3693621,114.1396052
WANSHUN DRUG & COSMETICS O/B WANSHUN COSMETICS TRADE DEVELOPMENT COMPANY LIMITED( 萬順安粧藥 ),"SHOP G12, G/F, KINGS WING PLAZA 2, NO. 1 ON KWAN STREET,SHATIN,NT",SHATIN,23838186,22.3887091,114.208881
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 2100B-C & 2115-2122, 2/F, TUEN MUN TOWN PLAZA, PHASE 1, 1 TUEN SHING STREET,TUEN MUN,NT",TUEN MUN,24517646,22.3929989,113.9767944
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NOS. 2116 & 2117, 2/F, LOK FU PLACE, LOK FU ESTATE, 198 JUNCTION ROAD,LOK FU,KLN",LOK FU,23362817,22.3383244,114.1872329
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"UNIT 1 ON GROUND FLOOR, 228 ELECTRIC ROAD,NORTH POINT,HK",NORTH POINT,28700593,22.2888411,114.1933543
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"WHOLE SHOP ON G/F OF AND IN THE DEVELOPMENT AT, NO.33 DES VOEUX ROAD CENTRAL,CENTRAL,HK",CENTRAL,25129055,22.2830704,114.1572298
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOPS UG026-27, UG/F, MCP CENTRAL, TSEUNG KWAN O,NT",TSEUNG KWAN O,24580877,22.3241364,114.2571874
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP M-32, MTR LEVEL, V CITY, 83  TUEN MUN HEUNG SZE WUI ROAD,TUEN MUN,NT",TUEN MUN,24745977,22.3953946,113.9739056
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 111, 1/F, ISLAND PLACE, NORTH POINT,HK",NORTH POINT,29604647,22.2908346,114.2020375
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP A, G/F , CROCODILE CENTRE, 79 HOI YUEN ROAD,KWUN TONG,KLN",KWUN TONG,27963055,22.3117442,114.2255827
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 204, LEVEL 2, PACIFIC PLACE, PHASE II, 88 QUEENSWAY,ADMIRALTY,HK",ADMIRALTY,25231814,22.2771803,114.1644428
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NO. 228, L2, PLAZA HOLLYWOOD, DIAMOND HILL,KLN",DIAMOND HILL,29555755,22.340353,114.201691
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP C, C1 & D, G/F , KIU HING MANSION, 14  KING'S ROAD,NORTH POINT,HK",NORTH POINT,25715912,22.28276,114.1927027
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"PORTION OF UNIT MTR-01 , LEVEL MTR, FESTIVAL WALK, 80 TAT CHEE AVENUE,KOWLOON TONG,KLN",KOWLOON TONG,21808481,22.337381,114.1744322
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NO. 2136, LEVEL 2, MOSTOWN, MA ON SHAN,NT",MA ON SHAN,26303932,22.4241633,114.2314688
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP G24B, G25 & G26, FORTUNE CITY ONE, CITY ONE SHATIN, SHATIN,NT",SHATIN,21446292,22.3861716,114.2036629
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 2 & 3, 8-10, G/F , HING FAT HOUSE, 9-13 KAU YUK ROAD,YUEN LONG,NT",YUEN LONG,24731205,22.4427108,114.0275937
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP UNIT F20A, LUK YEUNG GALLERIA, TSUEN WAN,NT",TSUEN WAN,24935895,22.3729004,114.1191563
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NO. 32A & 32B ON G/F, JP PLAZA , 22 PATERSON STREET,CAUSEWAY BAY,HK",CAUSEWAY BAY,25608628,22.2808808,114.1858639
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP B169 & B187, LEVEL 1, YOHO MIX, YUEN LONG,NT",YUEN LONG,24115113,22.4448971,114.0347252
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"G/F & COCKLOFT, 43-45 FU HING STREET,SHEUNG SHUI,NT",SHEUNG SHUI,26397875,22.50405,114.127309
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"G/F, 1/F & 2/F, 142 CASTLE PEAK ROAD,YUEN LONG,NT",YUEN LONG,29447896,22.444265,114.0277319
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"N58 & 65-68, G/F , NO. 5-7 MOUNT STERLING MALL, STAGE 7,MEI FOO,KLN",MEI FOO,27862427,22.3376725,114.1390351
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NO. R42 & R43, 3/F, CHOI YUEN PLAZA, SHEUNG SHUI,NT",SHEUNG SHUI,26390424,22.5027345,114.1248779
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP C1 & C2, G/F , AND WHOLE OF MEZZANINE FLOOR, WU SANG HOUSE, 655 NATHAN ROAD,MONG KOK,KLN",MONG KOK,23810999,22.3185003,114.1692486
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP UNIT G52, TELFORD PLAZA 1, KOWLOON BAY,KLN",KOWLOON BAY,29972491,22.3255374,114.2141193
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP UNIT 311-312, LEVEL 3, MARITIME SQUARE, 33 TSING KING ROAD,TSING YI,NT",TSING YI,21867292,22.3557491,114.1083016
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 3-10 OF G/F, WHOLE 1/F & 2/F, FORTUNE CENTRE, 44-48 YUN PING ROAD,CAUSEWAY BAY,HK",CAUSEWAY BAY,22593069,22.2793705,114.1844343
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"FRONT PORTION OF SHOP C, G/F, HILTON TOWER, 96 GRANVILLE ROAD,TSIM SHA TSUI,KLN",TSIM SHA TSUI,25373091,22.2994836,114.1772245
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"FLAT 6C, G/F , HOI CHU COURT, AC4, ABERDEEN,HK",ABERDEEN,25540951,22.248282,114.1545641
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NOS. 927-928, 9TH FLOOR, TIMES SQUARE, CAUSEWAY BAY,HK",CAUSEWAY BAY,25063382,22.278151,114.1821136
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NOS. 1-073-075 & 1-085-086, LEVEL 1, TSEUNG KWAN O PLAZA, NO. 1 TONG TAK STREET,TSEUNG KWAN O,NT",TSEUNG KWAN O,23101305,22.3082692,114.2627149
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NO. 135, 1/F, BLOCK C, DB PLAZA, DISCOVERY BAY CITY, LANTAU ISLAND,NT",LANTAU ISLAND,29874089,22.2958676,114.01658
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NO. 226, 2/F, EAST POINT CITY, 8 CHUNG WA ROAD,TSEUNG KWAN O,NT",TSEUNG KWAN O,27925268,22.3165218,114.264659
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOPS 3058, 3087 & 3088, LEVEL 3, LUCKY PLAZA, 1-15 WANG POK STREET,SHATIN,NT",SHATIN,26953424,22.3829567,114.1911714
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP A & B, G/F AND COCKLOFT, CHUNG PAK LAU, 28-30 TAI WAI ROAD,TAI WAI,NT",TAI WAI,26953424,22.375464,114.17779
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 451-453, LEVEL 4, NEW TOWN PLAZA PHASE 1, SHATIN,NT",SHATIN,26066989,22.3817578,114.1886372
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"G/F & M/F, 205-207 HENNESSY ROAD,WAN CHAI,HK",WAN CHAI,28022719,22.2780198,114.1748743
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NOS. 113B & 114, 1/F, FU TUNG PLAZA, FU TUNG ESTATE, 6 FU TUNG STREET,TUNG CHUNG,NT",TUNG CHUNG,25286978,22.2889179,113.9427116
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NO. 124, 1/F, CITYPLAZA , 18 TAI KOO SHING ROAD,TAI KOO SHING,HK",TAI KOO SHING,29159065,22.286721,114.217477
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NOS. G73A, G74 & G75, G/F, +WOO (PHASE 1), 12-18 TIN YAN ROAD,TIN SHUI WAI,NT",TIN SHUI WAI,27968003,22.4575521,114.0027222
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP A, GROUND FLOOR, MAJESTIC HOUSE, NO.80 NATHAN ROAD,TSIM SHA TSUI,KLN",TSIM SHA TSUI,27307807,22.2985929,114.1723759
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NO. 113, LEVEL 1, ZONE B, TAI PO MEGA MALL, NO. 8 & 10 ON PONG ROAD,TAI PO,NT",TAI PO,5977 0639,22.4516733,114.1701314
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 112, 112A, 113, REAR PORTION, 1/F, SOUTH HORIZON MARINA SQUARE WEST COMMERCIAL CENTRE, AP LEI CHAU,HK",AP LEI CHAU,28710782,22.243373,114.1476512
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"UNIT S046B OF THE GROUND FLOOR OF BUILDING 10W, PHASE TWO, HONG KONG SCIENCE PARK, PAK SHEK KOK, SHATIN,NT",SHATIN,26716287,22.4265285,114.2105892
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 291-293, 2/F, SHUN TAK CENTRE, HK MACAU FERRY TERMINAL, 200 CONNAUGHT ROAD CENTRAL,SHEUNG WAN,HK",SHEUNG WAN,25499632,22.2880105,114.151085
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 108, 1/F, OLYMPIAN CITY 2, 18 HOI TING ROAD,MONG KOK,KLN",MONG KOK,27404262,22.3167357,114.1615929
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOPS 23, 24, 25, 26, 81, 82 AND 83 ON THE FIRST  FLOOR OF THE PODIUM OF ADMIRALTY CENTRE,ADMIRALTY,HK",ADMIRALTY,31535884,22.2792728,114.1650221
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"G/F, FOREMOST BUILDING, NOS. 19-21 JORDAN ROAD,JORDAN,KLN",JORDAN,27859066,22.3055006,114.1711094
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NOS. 3 & 4, 1/F, LOCWOOD COURT, KINGSWOOD VILLAS, NO. 1 TIN WU ROAD,TIN SHUI WAI,NT",TIN SHUI WAI,24863709,22.452223,113.999545
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NO. 101A, FIRST FLOOR, KAI TIN SHOPPING CENTRE, LAM TIN,KLN",LAM TIN,23400395,22.309093,114.2343596
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NO. G3A ON THE GROUND FLOOR , SITE 2, WHAMPOA GARDEN, HUNG HOM,KLN",HUNG HOM,29945822,22.3048269,114.1886389
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NO.218, LEVEL 2, TAI WO PLAZA, 12 TAI PO TAI WO ROAD,TAI PO,NT",TAI PO,26068376,22.4513392,114.1617919
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NO. 28B, LEVEL 2, FANLING TOWN CENTRE, FANLING,NT",FANLING,26750763,22.492332,114.140094
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 079-082 , LEVEL 1, UPTOWN PLAZA, TAI PO,NT",TAI PO,26381547,22.443554,114.169348
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP NOS. L2-018 & L2-019, L2, THE COMMERCIAL DEVELOPMENT OF METRO TOWN, TSEUNG KWAN O TOWN LOT NO. 73,TSEUNG KWAN O,NT",TSEUNG KWAN O,35498507,22.3089111,114.2635572
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 222-225, LEVEL 2, MA ON SHAN PLAZA , NO. 608 SAI SHA ROAD,MA ON SHAN,NT",MA ON SHAN,26338730,22.425072,114.2311411
WATSON'S THE CHEMIST O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 341, LEVEL 3, METROPLAZA, KWAI FONG,NT",KWAI FONG,31523741,22.3574339,114.1261909
WATSONS HEALTH O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP 3302, LEVEL 3, GATEWAY ARCADE, HARBOUR CITY, 7-23 CANTON ROAD,TSIM SHA TSUI,KLN",TSIM SHA TSUI,21170820,22.2981979,114.168445
WATSONS HEALTH O/B AS WATSON RETAIL (HK) LIMITED( 未有登記中文名稱 ),"SHOP G1-A, G/F , MELBOURNE PLAZA, 33 QUEEN'S ROAD CENTRAL,CENTRAL,HK",CENTRAL,25230888,22.2824039,114.1566772
WEALTHY DISPENSARY O/B WEALTHY PHARMACY LIMITED( 富城中西大藥房 ),"SHOP B, A113 - A118, G/F, EAST ASIA GARDEN, 36-60 TEXACO ROAD,TSUEN WAN,NT",TSUEN WAN,35904225,22.3686264,114.1220108
WEI WEI DISPENSARY LIMITED( 惠惠大藥房有限公司 ),"FLAT D, G/F, SHEUNG FOOK BUILDING, NOS. 92-98 FUK WING STREET, NOS. 143F-143H KWEILIN STREET,SHAM SHUI PO,KLN",SHAM SHUI PO,25111520,22.3322384,114.162723
WELL CARE PHARMACY O/B HEALTH CARE MEDICINES LIMITED( 仁心中西藥房 ),"SHOP NO. 1, G/F, NOS. 259, 261, 261A KI LUNG STREET,SHAM SHUI PO,KLN",SHAM SHUI PO,21231975,22.3288568,114.1616299
WELLCOME PHARMACY O/B WELLCOME PHARMACY LIMITED( 嘉城西藥房 ),"PORTION A OF SHOP NO. 3 ON G/F, WAH CHEUNG BUILDING, 117  HOI PA STREET & 28-30 CHUEN LUNG STREET,TSUEN WAN,NT",TSUEN WAN,26159013,22.3715661,114.1165537
WELTRAN PHARMACY O/B CHEERBOND ENTERPRISES LIMITED( 緯昌西藥房 ),"SHOP NO. 39, G/F, KWAI LAI HOUSE, SHEK YAM ROAD,KWAI CHUNG,NT",KWAI CHUNG,27185125,22.368621,114.1397786
WHAMPOA PHARMACY O/B STAR GROWTH (ASIA) LIMITED( 黃埔大藥房 ),"SHOP 3B, G/F, WHAMPOA ESTATE, 20 TAK MAN STREET,HUNG HOM,KLN",HUNG HOM,23639273,22.3061038,114.1875124
WILSON PHARMACY( 宏信藥房 ),"G/F, 70 SHAM TSENG VILLAGE, SHAM TSENG,NT",SHAM TSENG,24911968,22.36704,114.059095
WING FAT DISPENSARY O/B UNI-HEART HEALTH CO. LIMITED( 榮發藥房 ),"G/F, 1W SAIGON STREET,YAU MA TEI,KLN",YAU MA TEI,23880382,22.3074809,114.169244
WING FAT PHARMACY( 永發西藥房 ),"SHOP E, G/F, KAM PO BUILDING, 2-8 TUNG LOK STREET,YUEN LONG,NT",YUEN LONG,24787602,22.4452048,114.0282111
WING HING DISPENSARY LIMITED( 永興藥房有限公司 ),"FLAT 3, G/F, DOUBLE SET COMMERICAL CENTRE, 37A-37B JORDAN ROAD,YAU MA TEI,KLN",YAU MA TEI,2385 4698,22.3055892,114.1696318
WING HING DISPENSARY O/B GOLDRISE (H.K.) LIMITED( 榮興藥房 ),"G/F, 156-158 WELLINGTON STREET,CENTRAL,HK",CENTRAL,25230980,22.2841855,114.1535575
WING HING DISPENSARY O/B JUSCAN COMPANY LIMITED( 永興葯房 ),"FLAT 1&2 , G/F AND UNIT 1 & UNIT 2, 1/F, TIEN HUNG BUILDING, 35 MA TAU KOK ROAD,TO KWA WAN,KLN",TO KWA WAN,23880037,22.3217761,114.1898
WING HING DISPENSARY O/B WINFIELD (CHINA) LIMITED( 榮興蔘茸中西藥房 ),"SHOP 29 & 32, G/F, GOLDMINE BUILDING, 345 CHAI WAN ROAD,CHAI WAN,HK",CHAI WAN,25588665,22.2642272,114.2402635
WING HING MEDICINE LIMITED( 榮興中西藥房有限公司 ),"FLAT M6, BLOCK 4, SHEK PING HOUSE, LONG PING ESTATE, YUEN LONG,NT",YUEN LONG,24756593,22.4504979,114.0237436
WING HING PHARMACY O/B SUNNY WING HING PHARMACY LIMITED( 永興大藥房 ),"SHOPS S7B & S8, G/F, BAUHINIA GARDEN COMMERCIAL CENTRE, 11 TONG CHUN STREET,TSEUNG KWAN O,NT",TSEUNG KWAN O,23330198,22.3069599,114.2617518
WING HONG PHARMACY O/B SHING WAH CENTURY LIMITED( 榮康藥房 ),"SHOP NO. 24, G/F, CHEONG WAI MANSION, NO. 9A FUNG YAU STREET NORTH,YUEN LONG,NT",YUEN LONG,26348998,22.4441803,114.0335393
WING KIN PHARMACEUTICALS O/B WING KIN MEDICINE COMPANY LIMITED( 榮健藥房 ),"G/F, 105 CHUEN LUNG STREET,TSUEN WAN,NT",TSUEN WAN,26720551,22.369675,114.11564
WING LEE DISPENSARY COMPANY LIMITED( 榮利西藥房有限公司 ),"G/F, 66-68 NAM CHEONG STREET,SHAM SHUI PO,KLN",SHAM SHUI PO,23931638,22.3275781,114.1621598
